Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id,Divergent Branches,Reason,stall_barrier_ratio,stall_branch_resolving_ratio,stall_dispatch_ratio,stall_drain_ratio,stall_imc_ratio,stall_lg_ratio,stall_long_sb_ratio,stall_math_ratio,stall_membar_ratio,stall_mio_ratio,stall_misc_ratio,stall_no_inst_ratio,stall_not_selected_ratio,stall_selected_ratio,stall_short_sb_ratio,stall_sleep_ratio,stall_tex_ratio,stall_wait_ratio
258,tb_sum[local_i] += a[i] * b[i];,-,-,43325,22478,43325,77594624,2483027968,2483027968,2368,2368,"Global(2),Shared(2)","Load(3),Store",64(4),4194304,4,0,4194304,4194304,0,16777216,16777216,0,,0,0,0,0,0,0,0,55,26,0,0,0,20374,2151,0,0,0,1,1617,1180,525,0,0,17396,0,35,23,0,0,0,11378,1916,0,0,0,0,0,0,268,0,0,8858,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_long_sb,0.0,0.0012694748990190422,0.0006001154068090018,0.0,0.0,0.0,0.4702596653202539,0.04964800923254472,0.0,0.0,0.0,2.308136180034622e-05,0.037322562031159835,0.02723600692440854,0.012117714945181766,0.0,0.0,0.40152336987882287
257,for (; i < array_size; i += blockDim.x*gridDim.x),-,-,5366,2513,5366,17971712,575094784,541540352,704,672,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,119,5,0,0,0,17,344,0,0,0,2,341,299,334,0,0,3905,0,50,3,0,0,0,11,296,0,0,0,2,0,0,171,0,0,1980,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_wait,0.0,0.022176667909057025,0.0009317927692881103,0.0,0.0,0.0,0.003168095415579575,0.064107342527022,0.0,0.0,0.0,0.0003727171077152441,0.06354826686544912,0.055721207603428996,0.06224375698844577,0.0,0.0,0.7277301528140142
256,tb_sum[local_i] = {};,-,-,182,85,182,481536,15409152,15409152,1056,1056,Shared,Store,64,0,2,0,29184,29184,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,24,5,10,0,0,115,0,0,0,0,0,0,0,25,0,0,0,0,0,0,8,0,0,52,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.13186813186813187,0.027472527472527472,0.054945054945054944,0.0,0.0,0.6318681318681318
254,const size_t local_i = threadIdx.x;,-,-,55,22,55,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,1,1,0,0,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.16363636363636364,0.01818181818181818,0.01818181818181818,0.0,0.0,0.7090909090909091
253,int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,69,23,69,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,2,16,0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,12,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.10144927536231885,0.028985507246376812,0.2318840579710145,0.0,0.0,0.5507246376811594
249,"__global__ void dot_kernel(const T * a, const T * b, T * sum, int array_size)",-,-,433,248,433,452352,14475264,14475264,992,992,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,47,0,10,81,6,110,0,0,104,0,0,0,0,0,0,0,63,0,45,0,10,0,0,85,0,0,45,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",566,0,stall_short_sb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17321016166281755,0.0,0.10854503464203233,0.0,0.023094688221709007,0.18706697459584296,0.013856812933025405,0.2540415704387991,0.0,0.0,0.24018475750577367
170,},-,-,29911,21545,29911,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,464,0,276,0,0,0,0,25798,92,325,0,146,146,0,0,0,2664,0,383,0,241,0,0,0,0,18722,79,230,0,0,0,0,0,0,1890,"void copy_kernel<double>(const T1 *, T1 *)",567,0,stall_membar,0.0,0.015512687639998662,0.0,0.009227374544481963,0.0,0.0,0.0,0.0,0.8624920597773394,0.003075791514827321,0.010865567851292167,0.0,0.004881147403965096,0.004881147403965096,0.0,0.0,0.0,0.08906422386413025
169,c[i] = a[i];,-,-,21296,16373,21296,33554432,1073741824,1073741824,1024,1024,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,0,0,0,0,13299,319,0,0,0,0,122,471,0,0,0,7085,0,0,0,0,0,0,11579,309,0,0,0,0,0,0,0,0,0,4485,"void copy_kernel<double>(const T1 *, T1 *)",567,0,stall_long_sb,0.0,0.0,0.0,0.0,0.0,0.0,0.6244834710743802,0.014979338842975207,0.0,0.0,0.0,0.0,0.00572877535687453,0.022116829451540195,0.0,0.0,0.0,0.33269158527422993
168,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,1688,935,1688,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,29,99,449,0,0,1071,0,0,0,0,0,0,0,31,0,7,0,0,0,0,271,0,0,626,"void copy_kernel<double>(const T1 *, T1 *)",567,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019549763033175356,0.0,0.004146919431279621,0.0,0.0,0.017180094786729858,0.05864928909952607,0.2659952606635071,0.0,0.0,0.634478672985782
166,"__global__ void copy_kernel(const T * a, T * c)",-,-,4722,2750,4722,18874368,603979776,603979776,576,576,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,46,0,80,224,177,1427,0,0,2480,0,0,0,0,0,0,0,271,0,38,0,70,0,0,931,0,0,1440,"void copy_kernel<double>(const T1 *, T1 *)",567,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060991105463786534,0.0,0.009741634900465904,0.0,0.0169419737399407,0.04743752647183397,0.03748411689961881,0.30220245658619227,0.0,0.0,0.5252011859381618
187,},-,-,30829,21942,30829,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,467,0,275,0,0,0,0,26681,76,336,0,153,119,0,0,0,2722,0,388,0,254,0,0,0,0,19059,66,227,0,0,0,0,0,0,1948,"void mul_kernel<double>(T1 *, const T1 *)",568,0,stall_membar,0.0,0.015148074864575561,0.0,0.00892017256479289,0.0,0.0,0.0,0.0,0.8654513607317785,0.002465211326997308,0.010898829024619677,0.0,0.004962859645139317,0.0038600019462194687,0.0,0.0,0.0,0.08829348989587726
186,b[i] = scalar * c[i];,-,-,22492,16830,22492,36700160,1174405120,1174405120,1120,1120,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,0,0,0,0,13290,339,0,0,0,0,126,581,0,0,0,8156,0,0,0,0,0,0,11393,325,0,0,0,0,0,0,0,0,0,5112,"void mul_kernel<double>(T1 *, const T1 *)",568,0,stall_long_sb,0.0,0.0,0.0,0.0,0.0,0.0,0.5908767561799751,0.01507202560910546,0.0,0.0,0.0,0.0,0.005601991819313533,0.025831406722390184,0.0,0.0,0.0,0.36261781966921575
185,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,1398,757,1398,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,0,0,32,59,339,0,0,926,0,0,0,0,0,0,0,37,0,2,0,0,0,0,213,0,0,505,"void mul_kernel<double>(T1 *, const T1 *)",568,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02861230329041488,0.0,0.001430615164520744,0.0,0.0,0.022889842632331903,0.04220314735336195,0.24248927038626608,0.0,0.0,0.6623748211731044
182,"__global__ void mul_kernel(T * b, const T * c)",-,-,3996,2252,3996,18874368,603979776,603979776,576,576,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,54,0,51,230,141,1136,0,0,2094,0,0,0,0,0,0,0,270,0,48,0,44,0,0,719,0,0,1171,"void mul_kernel<double>(T1 *, const T1 *)",568,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07257257257257257,0.0,0.013513513513513514,0.0,0.012762762762762763,0.05755755755755756,0.03528528528528529,0.28428428428428426,0.0,0.0,0.524024024024024
203,},-,-,16598,12691,16598,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,417,0,213,0,0,0,0,13853,41,214,0,89,85,0,0,0,1686,0,339,0,178,0,0,0,0,10772,37,143,0,0,0,0,0,0,1222,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",569,0,stall_membar,0.0,0.025123508856488733,0.0,0.012832871430292806,0.0,0.0,0.0,0.0,0.8346186287504519,0.0024701771297746715,0.012893119652970237,0.0,0.00536209181829136,0.005121098927581637,0.0,0.0,0.0,0.10157850343414869
202,c[i] = a[i] + b[i];,-,-,45572,34628,45572,51380224,1644167168,1644167168,1568,1568,Global(3),"Load(2),Store",64(3),6291456,0,0,0,0,0,25165824,25165824,0,,0,0,0,0,0,0,0,0,0,0,0,0,30435,940,0,0,0,0,633,891,0,0,0,12673,0,0,0,0,0,0,25770,875,0,0,0,0,0,0,0,0,0,7983,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",569,0,stall_long_sb,0.0,0.0,0.0,0.0,0.0,0.0,0.667844290353726,0.02062670060563504,0.0,0.0,0.0,0.0,0.013890107961028702,0.01955147897832002,0.0,0.0,0.0,0.2780874221012903
201,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,3989,2081,3989,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,6,0,0,154,181,945,0,0,2541,0,0,0,0,0,0,0,144,0,6,0,0,0,0,562,0,0,1369,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",569,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04061168212584608,0.0,0.0015041363750313362,0.0,0.0,0.03860616695913763,0.04537478064677864,0.23690147906743544,0.0,0.0,0.6370017548257708
199,"__global__ void add_kernel(const T * a, const T * b, T * c)",-,-,12503,6654,12503,27262976,872415232,872415232,832,832,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,1169,0,57,0,99,907,528,2642,0,0,7100,0,0,1,0,0,0,0,1093,0,54,0,87,0,0,1638,0,0,3781,"void add_kernel<double>(const T1 *, const T1 *, T1 *)",569,0,stall_wait,0.0,0.0,7.998080460689434e-05,0.0,0.0,0.0,0.0,0.0934975605854595,0.0,0.004558905862592977,0.0,0.00791809965608254,0.07254258977845317,0.04222986483244021,0.21130928577141486,0.0,0.0,0.5678637127089499
220,},-,-,17208,13017,17208,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,340,0,195,0,0,0,0,14578,18,200,0,74,72,0,0,0,1731,0,286,0,163,0,0,0,0,11154,18,139,0,0,0,0,0,0,1257,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",570,0,stall_membar,0.0,0.019758251975825196,0.0,0.011331938633193863,0.0,0.0,0.0,0.0,0.847164109716411,0.0010460251046025104,0.011622501162250116,0.0,0.004300325430032543,0.0041841004184100415,0.0,0.0,0.0,0.10059274755927476
219,a[i] = b[i] + scalar * c[i];,-,-,46095,34524,46095,54525952,1744830464,1744830464,1664,1664,Global(3),"Load(2),Store",64(3),6291456,0,0,0,0,0,25165824,25165824,0,,0,0,0,0,0,0,0,0,2,0,0,0,29942,992,0,0,0,0,637,961,0,0,0,13561,0,0,1,0,0,0,24969,954,0,0,0,0,0,0,0,0,0,8600,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",570,0,stall_long_sb,0.0,0.0,4.3388653867013775e-05,0.0,0.0,0.0,0.6495715370430633,0.021520772318038832,0.0,0.0,0.0,0.0,0.013819286256643887,0.020848248183100118,0.0,0.0,0.0,0.2941967675452869
218,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,4087,2055,4087,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,166,0,4,0,0,146,180,966,0,0,2624,0,0,0,0,0,0,0,147,0,3,0,0,0,0,566,0,0,1339,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",570,0,stall_wait,0.0,0.0,0.00024467824810374357,0.0,0.0,0.0,0.0,0.04061658918522144,0.0,0.0009787129924149743,0.0,0.0,0.03572302422314656,0.04404208465867385,0.2363591876682163,0.0,0.0,0.6420357230242232
215,"__global__ void triad_kernel(T * a, const T * b, const T * c)",-,-,11970,6355,11970,27262976,872415232,872415232,832,832,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,1108,0,66,0,128,891,471,2517,0,0,6788,0,0,1,0,0,0,0,1028,0,60,0,109,0,0,1593,0,0,3564,"void triad_kernel<double>(T1 *, const T1 *, const T1 *)",570,0,stall_wait,0.0,0.0,8.35421888053467e-05,0.0,0.0,0.0,0.0,0.09256474519632414,0.0,0.005513784461152882,0.0,0.010693400167084378,0.07443609022556391,0.0393483709273183,0.21027568922305764,0.0,0.0,0.5670843776106934
271,},-,-,483,382,483,60192,1867776,1867776,124,124,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,11,0,2,0,0,0,0,415,2,0,2,3,1,0,0,0,47,0,7,0,2,0,0,0,0,337,1,0,1,0,0,0,0,0,34,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_membar,0.0,0.022774327122153208,0.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.8592132505175983,0.004140786749482402,0.0,0.004140786749482402,0.006211180124223602,0.002070393374741201,0.0,0.0,0.0,0.09730848861283643
270,sum[blockIdx.x] = tb_sum[local_i];,-,-,102,92,102,22344,22344,22344,49,49,"Global,Shared","Load,Store",64(2),456,1,0,456,456,0,456,456,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,89,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.049019607843137254,0.0392156862745098,0.0,0.0,0.9019607843137255
269,if (local_i == 0),-,-,35,13,35,58824,1868232,1867776,129,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,456,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.08571428571428572,0.0,0.0,0.0,0.8857142857142857
265,tb_sum[local_i] += tb_sum[local_i+offset];,-,-,429,218,429,1133160,32658720,32658720,1711,1711,Shared(3),"Load(2),Store",64(3),0,3,0,91656,91656,0,0,0,0,,0,0,0,0,0,0,0,6,0,0,0,0,10,21,0,0,0,1,4,21,21,0,0,345,0,3,0,0,0,0,8,21,0,0,0,1,0,0,11,0,0,174,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.023310023310023312,0.04895104895104895,0.0,0.0,0.0,0.002331002331002331,0.009324009324009324,0.04895104895104895,0.04895104895104895,0.0,0.0,0.8041958041958042
263,if (local_i < offset),-,-,3501,2589,3501,1621536,51830328,51363840,380,376,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,3032,0,0,0,0,0,0,23,0,5,0,0,14,37,0,0,0,390,2366,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,198,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,2280,stall_barrier,0.8660382747786347,0.0,0.0,0.0,0.0,0.0,0.0,0.006569551556698086,0.0,0.0014281633818908884,0.0,0.0,0.003998857469294488,0.010568409025992574,0.0,0.0,0.0,0.11139674378748929
262,__syncthreads();,-,-,36,18,36,145920,4669440,4669440,32,32,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.6944444444444444
260,for (int offset = blockDim.x / 2; offset > 0; offset /= 2),-,-,2930,1479,2930,9470208,303046656,298377216,3328,3298,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,65,5,0,0,0,0,94,0,109,0,0,30,185,26,0,0,2416,0,35,4,0,0,0,0,90,0,71,0,0,0,0,11,0,0,1268,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.02218430034129693,0.0017064846416382253,0.0,0.0,0.0,0.0,0.032081911262798635,0.0,0.03720136518771331,0.0,0.0,0.010238907849829351,0.06313993174061433,0.008873720136518772,0.0,0.0,0.8245733788395905
258,tb_sum[local_i] += a[i] * b[i];,-,-,43353,22398,43353,77594624,2483027968,2483027968,2368,2368,"Global(2),Shared(2)","Load(3),Store",64(4),4194304,4,0,4194304,4194304,0,16777216,16777216,0,,0,0,0,0,0,0,0,43,32,0,0,0,20502,2086,0,0,0,0,1641,1213,536,0,0,17300,0,18,25,0,0,0,11435,1841,0,0,0,0,0,0,289,0,0,8790,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_long_sb,0.0,0.0009918575415772842,0.0007381265425691417,0.0,0.0,0.0,0.472908449242267,0.048116623993725925,0.0,0.0,0.0,0.0,0.0378520517611238,0.027979609254261528,0.012363619588033123,0.0,0.0,0.3990496620764422
257,for (; i < array_size; i += blockDim.x*gridDim.x),-,-,5302,2529,5302,17971712,575094784,541540352,704,672,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,96,3,0,0,0,12,368,0,0,0,0,307,273,352,0,0,3891,0,42,2,0,0,0,5,315,0,0,0,0,0,0,181,0,0,1984,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.018106374952847983,0.0005658242172764995,0.0,0.0,0.0,0.002263296869105998,0.06940777065258392,0.0,0.0,0.0,0.0,0.05790267823462844,0.051490003772161445,0.06639004149377593,0.0,0.0,0.7338740098076197
256,tb_sum[local_i] = {};,-,-,169,79,169,481536,15409152,15409152,1056,1056,Shared,Store,64,0,2,0,29184,29184,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,8,8,0,0,104,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,51,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.13609467455621302,0.047337278106508875,0.047337278106508875,0.0,0.0,0.6153846153846154
254,const size_t local_i = threadIdx.x;,-,-,65,30,65,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,6,1,0,0,42,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.09230769230769231,0.09230769230769231,0.015384615384615385,0.0,0.0,0.6461538461538462
253,int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,60,25,60,131328,4202496,4202496,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,4,12,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,16,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.2,0.0,0.0,0.6166666666666667
249,"__global__ void dot_kernel(const T * a, const T * b, T * sum, int array_size)",-,-,441,262,441,452352,14475264,14475264,992,992,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,37,0,15,70,7,121,0,0,106,0,0,1,0,0,0,0,71,0,36,0,14,0,0,89,0,0,51,"void dot_kernel<double>(const T1 *, const T1 *, T1 *, int)",571,0,stall_short_sb,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.08390022675736962,0.0,0.034013605442176874,0.15873015873015872,0.015873015873015872,0.2743764172335601,0.0,0.0,0.24036281179138322
170,},-,-,29023,20908,29023,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,465,0,251,0,0,0,0,24989,72,346,0,157,112,0,0,0,2631,0,379,0,225,0,0,0,0,18148,61,243,0,0,0,0,0,0,1852,"void copy_kernel<double>(const T1 *, T1 *)",572,0,stall_membar,0.0,0.016021775832960067,0.0,0.008648313406608552,0.0,0.0,0.0,0.0,0.8610067877200841,0.0024807910967163975,0.011921579436998243,0.0,0.0054095028081176996,0.0038590083726699515,0.0,0.0,0.0,0.09065224132584503
169,c[i] = a[i];,-,-,21578,16564,21578,33554432,1073741824,1073741824,1024,1024,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,1,0,0,0,13582,338,0,0,0,0,133,518,0,0,0,7006,0,0,1,0,0,0,11864,327,0,0,0,0,0,0,0,0,0,4372,"void copy_kernel<double>(const T1 *, T1 *)",572,0,stall_long_sb,0.0,0.0,4.6343498007229584e-05,0.0,0.0,0.0,0.6294373899341922,0.0156641023264436,0.0,0.0,0.0,0.0,0.006163685234961535,0.024005931967744927,0.0,0.0,0.0,0.32468254703865046
168,const int i = blockDim.x * blockIdx.x + threadIdx.x;,-,-,1848,1047,1848,9437184,301989888,301989888,288,288,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,4,0,0,26,86,464,0,0,1221,0,0,0,0,0,0,0,45,0,4,0,0,0,0,301,0,0,697,"void copy_kernel<double>(const T1 *, T1 *)",572,0,stall_wait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025432900432900432,0.0,0.0021645021645021645,0.0,0.0,0.01406926406926407,0.046536796536796536,0.2510822510822511,0.0,0.0,0.6607142857142857
166,"__global__ void copy_kernel(const T * a, T * c)",-,-,4890,2795,4890,18874368,603979776,603979776,576,576,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,311,0,57,0,95,232,213,1426,0,0,2555,0,0,1,0,0,0,0,288,0,46,0,89,0,0,950,0,0,1421,"void copy_kernel<double>(const T1 *, T1 *)",572,0,stall_wait,0.0,0.0,0.00020449897750511248,0.0,0.0,0.0,0.0,0.06359918200408998,0.0,0.011656441717791411,0.0,0.019427402862985686,0.047443762781186095,0.043558282208588955,0.2916155419222904,0.0,0.0,0.5224948875255624
187,},-,-,31009,22095,31009,4194304,134217728,134217728,128,128,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,480,3,253,0,0,0,0,26786,86,361,0,139,140,0,0,0,2761,0,408,0,221,0,0,0,0,19238,68,247,0,0,0,0,0,0,1913,"void mul_kernel<double>(T1 *, const T1 *)",573,0,stall_membar,0.0,0.015479376955077558,9.674610596923474e-05,0.008158921603405462,0.0,0.0,0.0,0.0,0.8638137314973072,0.0027733883711180624,0.011641781418297914,0.0,0.004482569576574543,0.004514818278564287,0.0,0.0,0.0,0.08903866619368571
186,b[i] = scalar * c[i];,-,-,21981,16338,21981,36700160,1174405120,1174405120,1120,1120,Global(2),"Load,Store",64(2),4194304,0,0,0,0,0,16777216,16777216,0,,0,0,0,0,0,0,0,0,2,0,0,0,12962,278,0,0,0,0,136,560,0,0,0,8043,0,0,2,0,0,0,11063,269,0,0,0,0,0,0,0,0,0,5004,"void mul_kernel<double>(T1 *, const T1 *)",573,0,stall_long_sb,0.0,0.0,9.098767117055639e-05,0.0,0.0,0.0,0.589691096856376,0.012647286292707338,0.0,0.0,0.0,0.0,0.006187161639597835,0.025476547927755788,0.0,0.0,0.0,0.3659069196123925
